ObjectId,RAICRS,DEICRS,Niflags,flags,Ngood,Ngoodu,Ngoodv,Ngoodg,Ngoodr,Ngoodi,Ngoodz,ClassStar,uPSF,e_uPSF,vPSF,e_vPSF,gPSF,e_gPSF,rPSF,e_rPSF,iPSF,e_iPSF,zPSF,e_zPSF
502214767,63.814942,-54.250154,0,0,21,0,0,9,7,4,1,0.971,,,,,19.0347,0.0106,18.8399,0.0114,18.7225,0.0180,18.6304,0.0575
502214535,63.968554,-54.298936,6,0,38,1,3,9,7,11,7,0.984,18.2309,0.0633,17.9458,0.0248,16.1893,0.0062,15.7251,0.0075,15.4426,0.0052,15.3486,0.0095
502214529,64.002692,-54.311585,3,1,33,0,0,8,6,10,9,0.983,,,,,17.0009,0.0103,16.3063,0.0104,15.8270,0.0063,15.6381,0.0088
502214557,63.922884,-54.284384,3,0,46,2,4,12,10,11,7,0.983,18.5314,0.0493,18.2370,0.0247,16.9542,0.0048,16.6167,0.0057,16.4113,0.0057,16.3430,0.0114
502214558,63.921170,-54.280511,0,0,24,0,0,8,7,6,3,0.637,,,,,19.4377,0.0608,18.4568,0.0692,17.8313,0.0796,17.6356,0.1274
502214556,63.956809,-54.274185,9,0,34,0,0,9,9,10,6,0.982,,,,,18.3878,0.0071,17.6370,0.0066,17.1395,0.0070,16.9329,0.0125
502214561,63.947579,-54.264955,7,0,43,2,3,12,10,10,6,0.983,18.4652,0.0434,18.2016,0.0262,16.9358,0.0049,16.5792,0.0055,16.3519,0.0058,16.2690,0.0161
502214578,63.952408,-54.257157,0,3,32,0,2,9,8,10,3,0.965,,,18.9788,0.1389,18.0326,0.0162,17.6940,0.0471,17.5769,0.0253,17.5722,0.0205
502214537,64.010926,-54.276008,17,0,60,7,12,13,11,10,7,0.998,15.7709,0.0153,15.3235,0.0103,14.3554,0.0043,14.0182,0.0048,13.7818,0.0052,13.7007,0.0082
502214576,63.996300,-54.261111,0,0,11,0,0,5,5,1,0,0.703,,,,,19.7096,0.0184,19.5341,0.0452,19.3280,0.0733,,
502214566,64.042129,-54.254975,0,0,14,0,0,6,6,2,0,0.929,,,,,19.7585,0.0172,19.5137,0.0204,19.3651,0.0961,,
502214567,64.033935,-54.259363,3,0,34,0,0,9,7,11,7,0.981,,,,,18.9008,0.0106,17.9771,0.0087,16.8666,0.0068,16.4425,0.0116
502214568,64.024716,-54.250755,0,3,14,0,0,1,1,6,6,0.985,,,,,15.2758,0.0843,14.7097,0.0325,14.2869,0.0179,14.1636,0.0160
502214569,64.022282,-54.248660,0,3,34,6,12,4,4,4,4,0.999,12.5104,0.0147,12.0401,0.0097,11.3042,0.0126,11.1792,0.0132,11.1530,0.0108,11.1906,0.0130
502214579,63.954777,-54.245939,3,0,37,0,1,11,10,9,6,0.983,,,19.0882,0.0738,17.2549,0.0050,16.7676,0.0057,16.4699,0.0066,16.3598,0.0113
502214773,63.927044,-54.248450,8,0,26,0,0,8,7,8,3,0.974,,,,,19.5262,0.0195,18.5991,0.0133,17.6813,0.0100,17.3262,0.0192
502214775,63.915247,-54.243723,6,0,25,0,0,9,7,7,2,0.974,,,,,19.0951,0.0088,18.7511,0.0102,18.5486,0.0144,18.4383,0.0366
502214776,63.910626,-54.239423,0,0,23,0,0,6,7,7,3,0.939,,,,,19.9270,0.0303,19.0163,0.0112,18.2282,0.0111,17.8527,0.0273
502214778,63.892227,-54.240352,0,0,23,0,0,6,7,7,3,0.848,,,,,19.9164,0.0456,18.9271,0.0404,18.3777,0.0366,18.3403,0.0766
502214779,63.882980,-54.238619,13,0,51,3,7,12,11,11,7,0.985,17.2064,0.0199,16.8873,0.0147,15.6000,0.0045,15.2655,0.0049,15.0902,0.0050,15.0520,0.0092
502214751,63.872761,-54.247745,3,0,28,0,0,9,7,8,4,0.981,,,,,18.5135,0.0065,17.9282,0.0078,17.4919,0.0092,17.3591,0.0202
502214765,63.837574,-54.250149,6,0,35,0,0,9,8,11,7,0.982,,,,,18.6986,0.0082,17.7617,0.0071,16.5942,0.0062,16.1590,0.0104
502214766,63.823865,-54.246015,4,0,31,0,0,7,7,10,7,0.980,,,,,19.6141,0.0166,18.7320,0.0106,17.4313,0.0086,16.9605,0.0172
502214793,63.858900,-54.228008,4,0,31,0,0,9,7,9,6,0.978,,,,,19.2238,0.0120,18.3274,0.0085,17.3729,0.0087,17.0076,0.0173
502214777,63.941716,-54.228422,18,0,58,6,11,13,10,11,7,0.987,16.8127,0.0218,16.5592,0.0131,15.4185,0.0044,15.1229,0.0053,14.9657,0.0050,14.9367,0.0086
502214780,63.898646,-54.220621,2,0,28,0,0,6,7,9,6,0.974,,,,,19.8910,0.0183,19.0181,0.0139,17.8324,0.0089,17.3562,0.0162
502214781,63.902067,-54.216700,0,0,18,0,0,8,6,4,0,0.936,,,,,19.7577,0.0186,19.3673,0.0196,19.0692,0.0275,,
502214789,63.910894,-54.207726,0,0,13,0,0,7,5,1,0,0.776,,,,,19.8972,0.0225,19.6278,0.0338,19.3247,0.0271,,
502214783,63.946497,-54.209006,1,0,27,0,0,8,7,8,4,0.928,,,,,19.7622,0.0296,19.0108,0.0163,18.4463,0.0146,18.1799,0.0265
502214784,63.948420,-54.199146,0,0,17,0,0,8,6,3,0,0.929,,,,,19.5399,0.0133,19.3229,0.0284,19.2154,0.0407,,
502214786,63.952115,-54.187669,0,3,18,0,0,8,7,3,0,0.739,,,,,19.4948,0.0468,18.8866,0.0979,19.0503,0.0455,,
502214782,63.893704,-54.218017,0,0,48,0,0,14,12,13,9,0.984,,,,,17.3129,0.0050,16.5554,0.0062,16.0338,0.0052,15.8376,0.0084
502214791,63.890961,-54.202567,16,0,58,2,7,15,12,13,9,0.984,17.9978,0.0372,17.6618,0.0160,16.6537,0.0045,16.3807,0.0055,16.2357,0.0051,16.1916,0.0099
502214802,63.858765,-54.188285,3,0,38,0,0,10,10,11,7,0.982,,,,,18.4442,0.0092,17.5100,0.0084,16.5623,0.0087,16.2222,0.0138
502214800,63.909603,-54.181224,3,0,17,0,0,8,6,3,0,0.947,,,,,19.5377,0.0144,19.4166,0.0256,19.3383,0.0623,,
502215241,63.908053,-54.166620,0,0,48,2,4,12,11,11,8,0.983,18.7556,0.0657,18.4567,0.0364,17.4899,0.0052,17.2200,0.0071,17.0678,0.0062,17.0378,0.0127
502158670,64.216529,-54.310443,0,0,12,0,0,4,1,5,2,0.979,,,,,18.8633,0.0137,18.6587,0.0296,18.4697,0.0154,18.5431,0.0484
502214467,64.180399,-54.315610,0,0,21,0,0,4,1,8,8,0.976,,,,,19.1220,0.0144,18.2555,0.0257,17.3819,0.0117,17.0463,0.0202
502214493,64.195585,-54.301923,0,0,22,0,0,5,3,9,5,0.972,,,,,19.4563,0.0159,18.5112,0.0224,17.7356,0.0089,17.4291,0.0181
502158671,64.237076,-54.307225,0,0,53,7,8,10,7,12,9,0.985,16.8660,0.0185,16.5171,0.0163,15.6494,0.0052,15.4072,0.0073,15.2849,0.0049,15.2629,0.0080
502158675,64.239577,-54.293145,1,0,24,0,0,7,4,9,4,0.977,,,,,18.9463,0.0105,18.6302,0.0167,18.4844,0.0155,18.4050,0.0464
502214495,64.212199,-54.300553,0,0,12,0,0,5,2,5,0,0.874,,,,,19.9889,0.0211,19.3691,0.0601,19.0455,0.0375,,
502214496,64.157874,-54.305561,2,0,35,0,0,6,7,13,9,0.983,,,,,17.6712,0.0081,17.0509,0.0144,16.6729,0.0066,16.5301,0.0107
502214497,64.164445,-54.297247,2,0,27,0,0,5,4,12,6,0.982,,,,,18.0833,0.0072,17.6348,0.0128,17.3758,0.0093,17.2511,0.0142
502214500,64.177718,-54.292443,15,0,43,2,3,12,9,11,6,0.984,17.4067,0.1416,17.1226,0.0228,16.0405,0.0050,15.7342,0.0061,15.5391,0.0052,15.4761,0.0105
502214505,64.195790,-54.261145,0,0,15,0,0,6,7,2,0,0.728,,,,,19.8373,0.0657,19.3607,0.0488,18.9247,0.1549,,
502214503,64.217481,-54.262841,8,1,24,0,0,7,6,8,3,0.147,,,,,17.7872,0.1172,17.4429,0.1309,17.2846,0.0975,17.2697,0.1658
502214504,64.228152,-54.259734,14,0,42,7,12,5,4,7,7,1.000,13.5394,0.0129,13.1813,0.0097,12.1295,0.0090,11.8532,0.0108,11.6931,0.0067,11.6652,0.0081
502214506,64.227791,-54.246090,8,0,58,6,10,13,10,12,7,0.993,16.9025,0.0309,16.5775,0.0124,15.6357,0.0044,15.3831,0.0055,15.2479,0.0049,15.2342,0.0087
502214883,64.242594,-54.243404,22,2,61,7,12,12,11,12,7,0.999,14.8800,0.0129,14.4052,0.0098,13.6825,0.0046,13.5398,0.0049,13.5003,0.0051,13.5331,0.0086
502214884,64.260408,-54.235818,3,0,27,0,0,8,6,9,4,0.955,,,,,19.3428,0.0127,18.8217,0.0110,18.5103,0.0120,18.3265,0.0315
502214508,64.192852,-54.248129,0,0,18,0,0,7,7,4,0,0.606,,,,,19.4400,0.0599,19.0393,0.0664,18.8201,0.0785,,
502214519,64.176791,-54.241979,0,0,23,0,0,6,7,7,3,0.935,,,,,19.8608,0.0218,18.9728,0.0110,18.1215,0.0225,17.7315,0.0230
502214902,64.198965,-54.230098,12,0,42,0,0,9,12,13,8,0.982,,,,,18.1153,0.0064,17.4937,0.0066,17.0813,0.0073,16.9310,0.0118
502214891,64.216256,-54.220822,0,0,18,0,0,7,7,4,0,0.909,,,,,19.6049,0.0186,19.3680,0.0200,19.2159,0.0326,,
502214512,64.130244,-54.271991,0,0,16,0,3,3,2,5,3,0.982,,,18.9271,0.0863,18.1197,0.0130,17.9173,0.0136,17.8120,0.0125,17.8133,0.0218
502214515,64.127232,-54.262238,0,0,11,0,0,4,2,3,2,0.688,,,,,19.7802,0.0447,19.1407,0.0650,18.8011,0.0478,18.7065,0.0857
502214518,64.144034,-54.255371,0,0,16,0,0,6,6,4,0,0.965,,,,,19.4598,0.0171,19.2022,0.0206,19.0075,0.0279,,
502214520,64.139094,-54.250311,0,0,23,0,0,4,5,7,7,0.980,,,,,19.7048,0.0209,18.6846,0.0132,17.0785,0.0089,16.4124,0.0122
502214521,64.141443,-54.239865,3,0,22,0,0,5,4,9,4,0.621,,,,,17.8254,0.1123,17.3740,0.1336,17.1002,0.0816,16.9118,0.1436
502214564,64.085141,-54.261213,2,0,44,2,3,11,10,11,7,0.983,18.6435,0.0397,18.2545,0.0387,17.3758,0.0058,17.1134,0.0079,16.9983,0.0073,16.9617,0.0168
502214570,64.097176,-54.244490,3,0,33,0,0,8,8,10,7,0.983,,,,,17.7523,0.0066,17.2990,0.0075,17.0476,0.0074,16.9722,0.0164
502214571,64.106070,-54.240633,0,0,18,0,0,5,2,6,5,0.972,,,,,19.4088,0.0206,18.4525,0.0156,17.6176,0.0140,17.2841,0.0249
502214573,64.098810,-54.228703,0,0,20,0,0,7,4,7,2,0.977,,,,,19.0308,0.0097,18.7241,0.0200,18.5068,0.0257,18.5001,0.0504
502214906,64.135592,-54.220685,0,0,27,0,0,4,6,9,8,0.982,,,,,18.4195,0.0110,17.6468,0.0089,17.0639,0.0149,16.8540,0.0151
502214965,64.145028,-54.196914,8,0,49,0,2,14,11,13,9,0.987,,,18.9780,0.0940,16.5594,0.0049,15.6597,0.0052,14.9121,0.0046,14.6136,0.0075
502214966,64.127025,-54.197862,0,0,16,0,0,4,2,5,5,0.971,,,,,19.3095,0.0142,18.5901,0.0233,18.1043,0.0127,17.8686,0.0264
502214972,64.123146,-54.174139,0,0,7,0,0,4,2,1,0,0.559,,,,,19.6926,0.1644,19.2407,0.2009,18.8960,0.3143,,
502214975,64.112299,-54.160533,0,0,40,2,4,10,6,9,9,0.993,18.0581,0.0318,17.6521,0.0193,15.4073,0.0053,14.7756,0.0090,14.4118,0.0058,14.2775,0.0074
502214886,64.289144,-54.225581,3,0,32,0,0,6,6,12,8,0.977,,,,,19.6753,0.0208,18.8128,0.0115,17.3155,0.0075,16.7760,0.0148
502214887,64.265276,-54.231675,0,0,23,0,0,5,6,8,4,0.901,,,,,19.9924,0.0179,19.2478,0.0182,18.7297,0.0337,18.4220,0.0227
502214899,64.270155,-54.203988,6,0,46,0,5,9,10,14,8,0.983,,,18.6607,0.0369,17.6966,0.0064,17.3935,0.0061,17.2423,0.0063,17.2072,0.0178
502214894,64.236760,-54.214489,0,0,28,0,0,6,7,10,5,0.950,,,,,19.9684,0.0173,19.0777,0.0156,18.2427,0.0098,17.8841,0.0486
502214895,64.229798,-54.210373,1,0,30,0,0,10,7,9,4,0.324,,,,,18.6181,0.0853,18.0864,0.1125,17.7068,0.0981,17.5120,0.1594
502214904,64.229816,-54.204728,3,0,32,0,0,10,7,10,5,0.681,,,,,18.2417,0.0816,17.8186,0.0975,17.5053,0.0805,17.2830,0.1295
502214911,64.228513,-54.183284,9,0,70,8,14,14,11,14,9,0.999,16.0511,0.0147,15.7100,0.0101,14.3468,0.0042,13.9501,0.0051,13.6966,0.0042,13.6046,0.0071
502214946,64.245005,-54.161583,0,0,42,0,0,11,10,12,9,0.985,,,,,17.3908,0.0055,16.7294,0.0065,16.3236,0.0056,16.1600,0.0085
502214898,64.307158,-54.182221,14,0,65,7,11,13,11,14,9,0.994,16.9263,0.0232,16.5677,0.0114,15.3631,0.0043,15.0123,0.0050,14.8037,0.0042,14.7427,0.0073
502214901,64.288920,-54.178078,6,0,42,0,0,10,10,13,9,0.983,,,,,18.0709,0.0072,17.2307,0.0060,16.5899,0.0052,16.3311,0.0087
502214918,64.320730,-54.164404,7,0,64,3,10,14,12,15,10,0.778,17.5978,0.0643,17.4858,0.0353,16.4874,0.0477,16.1911,0.0598,15.8313,0.0571,15.7246,0.0786
502214920,64.300271,-54.172065,0,0,42,0,0,10,10,13,9,0.983,,,,,17.9887,0.0060,17.4036,0.0063,17.0619,0.0058,16.9133,0.0125
502214924,64.306108,-54.157354,0,0,34,0,0,10,7,11,6,0.605,,,,,18.8289,0.0413,18.0816,0.0515,17.6021,0.0388,17.3500,0.0620
502214925,64.325907,-54.152312,2,3,34,0,0,10,7,11,6,0.638,,,,,18.2996,0.0519,17.8064,0.0674,17.4688,0.0568,17.3235,0.0874
502214926,64.324542,-54.150260,6,3,44,0,0,10,9,14,11,0.664,,,,,18.1132,0.0631,17.2983,0.0801,16.8689,0.0605,16.7216,0.0688
502214927,64.327666,-54.144551,1,0,47,0,0,10,10,16,11,0.982,,,,,18.5805,0.0104,17.6609,0.0081,16.2366,0.0049,15.6837,0.0075
502214930,64.299201,-54.142761,5,0,58,3,8,13,11,14,9,0.983,18.2506,0.0488,17.8372,0.0251,17.0954,0.0049,16.8929,0.0057,16.7989,0.0056,16.7743,0.0129
502214922,64.283783,-54.158724,7,0,29,0,0,7,6,11,5,0.948,,,,,19.5612,0.0217,18.6716,0.0100,17.9426,0.0095,17.6989,0.0246
502214944,64.262434,-54.159642,3,0,29,0,0,9,6,11,3,0.971,,,,,18.9405,0.0093,18.7165,0.0197,18.5756,0.0172,18.4717,0.0367
502214947,64.251250,-54.148807,14,0,12,0,0,7,4,1,0,0.805,,,,,19.7883,0.0224,19.6691,0.0257,19.5283,0.0839,18.5070,
502214949,64.284541,-54.144437,0,0,38,0,0,8,8,13,9,0.983,,,,,18.3033,0.0065,17.4107,0.0066,16.3035,0.0056,15.8868,0.0082
502214951,64.272907,-54.142451,2,0,29,0,0,7,6,11,5,0.879,,,,,19.5074,0.0184,18.8273,0.0210,18.3406,0.0170,18.1185,0.0497
502214954,64.291834,-54.120549,0,0,20,0,0,7,6,7,0,0.832,,,,,19.9824,0.0183,19.3792,0.0166,19.0105,0.0252,,
502214970,64.178160,-54.170085,5,0,66,7,13,15,10,13,8,0.998,15.4690,0.0145,15.0974,0.0099,14.0783,0.0040,13.8046,0.0052,13.6641,0.0044,13.6395,0.0077
502215000,64.180665,-54.136346,2,0,50,0,3,14,12,13,8,0.983,,,18.4887,0.0438,17.3069,0.0048,16.9452,0.0057,16.7392,0.0068,16.6634,0.0114
502214959,64.242514,-54.119491,1,0,64,8,14,13,9,11,9,1.000,14.7822,0.0120,14.4850,0.0091,13.4059,0.0044,13.1188,0.0056,12.9729,0.0049,12.9435,0.0072
502215001,64.208002,-54.132566,3,0,41,0,0,10,9,13,9,0.981,,,,,18.4424,0.0070,17.7631,0.0071,17.2837,0.0070,17.0852,0.0109
502215002,64.218824,-54.119284,3,0,32,0,0,10,7,10,5,0.737,,,,,19.3033,0.0273,18.4828,0.0366,17.9343,0.0302,17.6904,0.0470
502215006,64.218391,-54.114631,5,0,34,0,0,10,8,11,5,0.981,,,,,18.2267,0.0066,17.9075,0.0076,17.6887,0.0131,17.6503,0.0213
502214962,64.263680,-54.099143,0,0,31,0,0,9,6,11,5,0.974,,,,,18.7048,0.0091,18.2666,0.0107,18.0044,0.0084,17.9221,0.0188
502215008,64.246580,-54.096332,0,0,26,0,0,9,5,9,3,0.657,,,,,19.2691,0.0357,18.8755,0.0481,18.5235,0.0387,18.3601,0.0527
502215013,64.204679,-54.104932,4,0,66,8,13,14,10,13,8,0.998,15.7932,0.0130,15.4531,0.0102,14.0917,0.0042,13.7527,0.0054,13.5965,0.0044,13.5609,0.0076
502215014,64.202728,-54.100919,0,1,26,0,0,7,7,8,4,0.783,,,,,19.6520,0.0393,18.8200,0.0453,18.3688,0.0379,18.1358,0.0663
502215015,64.183655,-54.103337,1,0,17,0,0,8,6,3,0,0.716,,,,,19.6711,0.0435,19.3601,0.0528,19.1534,0.0614,,
502215018,64.189088,-54.084949,0,0,28,0,0,8,7,9,4,0.721,,,,,19.4318,0.0318,18.6471,0.0341,18.1422,0.0315,17.9373,0.0503
502215033,64.193154,-54.073798,0,0,37,0,0,9,7,12,9,0.530,,,,,18.5295,0.0516,17.6633,0.0705,17.1850,0.0524,16.9210,0.0667
502215136,64.194925,-54.069509,0,0,24,0,0,7,7,8,2,0.681,,,,,19.9263,0.0357,19.1330,0.0452,18.5674,0.0347,18.3480,0.1531
502214574,64.044375,-54.238176,9,0,49,2,5,13,11,11,7,0.986,18.1447,0.0252,17.7995,0.0244,16.5681,0.0047,16.2395,0.0052,16.0561,0.0057,16.0038,0.0099
502214585,63.997911,-54.212098,6,0,38,0,0,10,9,11,8,0.982,,,,,18.4750,0.0069,17.8397,0.0069,17.4432,0.0079,17.2814,0.0189
502214587,64.002360,-54.207980,3,0,67,6,12,15,12,13,9,0.994,17.0098,0.0292,16.6294,0.0113,15.5492,0.0042,15.2597,0.0049,15.1088,0.0047,15.0800,0.0080
502214980,63.993206,-54.187539,2,0,12,0,0,6,5,1,0,0.619,,,,,19.8366,0.0603,19.6665,0.0534,19.2736,0.1311,,
502214981,64.021967,-54.170637,3,0,50,0,3,13,12,13,9,0.983,,,18.9397,0.0359,17.4277,0.0055,17.0100,0.0057,16.7619,0.0060,16.6502,0.0142
502214982,64.011774,-54.168430,7,0,69,8,14,14,11,13,9,0.999,15.6600,0.0130,15.3197,0.0096,14.2295,0.0040,13.9502,0.0049,13.8093,0.0045,13.7842,0.0073
502215214,63.995249,-54.170119,0,0,25,0,0,9,7,7,2,0.804,,,,,19.0764,0.0332,18.7653,0.0342,18.5226,0.0335,18.3770,0.0813
502215215,64.007139,-54.163393,1,0,51,2,4,12,11,13,9,0.984,18.6368,0.0373,18.3947,0.0249,17.4957,0.0055,17.2313,0.0070,17.0699,0.0104,17.0397,0.0142
502214979,64.055380,-54.168019,6,0,47,0,3,13,11,12,8,0.984,,,18.9394,0.0504,17.0209,0.0049,16.4962,0.0055,16.2059,0.0063,16.0914,0.0094
2719416778,64.110227,-54.160568,1,16,0,0,0,0,0,0,0,0.965,,,,,17.2395,,15.9271,,14.5906,,,
502214985,64.087498,-54.151858,0,0,10,0,0,6,3,1,0,0.556,,,,,19.9672,0.0687,19.6081,0.0797,19.3241,0.2276,,
502214988,64.068894,-54.149090,3,0,28,0,1,9,7,8,3,0.979,,,19.0518,0.0500,18.6056,0.0088,18.4084,0.0090,18.3283,0.0125,18.2692,0.0291
502214992,64.077983,-54.132073,10,0,25,0,1,7,6,7,4,0.485,,,18.5409,0.3360,17.4089,0.1160,17.1063,0.1329,16.9348,0.1296,16.9743,0.1806
502214991,64.063316,-54.139803,9,0,44,0,0,12,12,12,8,0.983,,,,,17.3877,0.0093,16.5948,0.0101,15.9657,0.0091,15.7242,0.0124
502214994,64.049822,-54.132070,3,0,15,0,0,7,6,2,0,0.940,,,,,19.6581,0.0166,19.4588,0.0165,19.3496,0.0540,,
502214996,64.062604,-54.132717,3,0,53,2,5,14,12,12,8,0.984,18.0329,0.0339,17.7021,0.0227,16.7977,0.0047,16.4949,0.0058,16.3135,0.0062,16.2623,0.0139
502215022,64.077190,-54.124936,6,0,45,2,3,12,10,11,7,0.990,18.8331,0.0549,18.4945,0.0343,16.0954,0.0048,15.3745,0.0056,14.9092,0.0051,14.7268,0.0084
502215225,63.971990,-54.145667,0,0,26,0,0,9,7,7,3,0.967,,,,,19.1456,0.0103,18.5428,0.0114,18.1864,0.0135,18.0078,0.0245
502215233,63.989436,-54.142454,3,0,23,0,0,7,7,6,3,0.590,,,,,19.3169,0.0703,18.3237,0.0769,17.7129,0.0775,17.4517,0.1448
502215237,63.969783,-54.131605,0,0,29,0,0,7,7,9,6,0.960,,,,,19.7794,0.0229,18.8439,0.0116,17.6667,0.0099,17.2004,0.0238
502215244,63.917460,-54.146856,0,2,15,0,0,7,6,2,0,0.889,,,,,19.8572,0.0168,19.4595,0.0307,19.2668,0.0624,,
502215248,63.897427,-54.147526,0,0,27,0,0,8,7,8,4,0.661,,,,,19.5112,0.0522,18.5647,0.0620,18.0005,0.0509,17.7287,0.0840
502215256,63.899008,-54.131194,4,0,47,0,0,13,12,13,9,0.985,,,,,17.3531,0.0052,16.5263,0.0060,15.8344,0.0049,15.5743,0.0086
502215246,63.934415,-54.136177,3,0,35,0,2,10,7,10,6,0.981,,,18.9830,0.1743,18.1060,0.0066,17.8451,0.0078,17.6815,0.0100,17.6471,0.0190
502215239,63.979704,-54.124537,0,0,24,0,0,7,7,7,3,0.603,,,,,19.1332,0.1317,18.5113,0.1115,18.0975,0.0966,17.8317,0.1633
502215240,63.975549,-54.119158,0,0,24,0,0,7,7,7,3,0.773,,,,,19.7678,0.0440,18.7364,0.0470,18.0858,0.0462,17.7470,0.0941
502215278,64.024893,-54.112046,11,0,62,6,13,13,10,12,8,0.989,16.6759,0.0198,16.3406,0.0114,15.4190,0.0042,15.1697,0.0060,15.0374,0.0046,15.0260,0.0080
502215279,64.017768,-54.095580,0,0,27,0,0,8,7,8,4,0.735,,,,,19.5016,0.0200,18.8387,0.0249,18.3097,0.0240,18.0543,0.0480
502215261,63.960603,-54.118594,0,0,25,0,0,9,7,7,2,0.925,,,,,19.2173,0.0184,18.8169,0.0222,18.4225,0.0190,18.2045,0.0663
502215268,63.944789,-54.103838,0,0,29,0,0,10,7,8,4,0.509,,,,,18.8041,0.0591,18.2346,0.0635,17.7742,0.0618,17.5960,0.0817
502215269,63.944586,-54.098189,0,0,29,0,0,7,7,9,6,0.962,,,,,19.8065,0.0163,18.8750,0.0108,17.8971,0.0123,17.5415,0.0161
502215271,63.928184,-54.100883,0,0,32,0,0,9,7,10,6,0.964,,,,,19.4215,0.0115,18.5676,0.0101,17.7531,0.0090,17.4454,0.0193
502215299,63.970134,-54.096462,0,0,15,0,0,7,6,2,0,0.576,,,,,19.5148,0.0291,19.2131,0.0642,18.9247,0.1118,,
502215300,63.962648,-54.096988,3,0,28,0,0,9,7,7,5,0.482,,,,,18.4071,0.0720,17.8047,0.0895,17.3804,0.0862,17.2270,0.1110
502215305,63.980163,-54.068880,4,0,27,0,0,9,7,8,3,0.860,,,,,19.2335,0.0339,18.4895,0.0434,18.0002,0.0434,17.7066,0.1017
502215019,64.119087,-54.110343,3,0,26,0,0,5,3,9,9,0.981,,,,,18.8278,0.0094,17.8301,0.0150,16.3232,0.0077,15.7301,0.0087
502215025,64.122072,-54.100749,0,0,22,0,0,4,2,7,9,0.964,,,,,19.9644,0.0404,19.0901,0.0238,17.5744,0.0096,16.9981,0.0126
502215026,64.122782,-54.097672,0,1,30,2,4,5,5,7,7,0.982,18.7896,0.0419,18.3734,0.0333,17.6742,0.0087,17.4317,0.0245,17.3258,0.0102,17.3283,0.0163
502215035,64.122182,-54.094765,0,0,19,0,0,4,2,6,7,0.977,,,,,18.8032,0.0101,18.0564,0.0141,17.5807,0.0109,17.3336,0.0180
502215023,64.068923,-54.117519,0,0,42,0,0,10,12,12,8,0.984,,,,,17.4928,0.0065,16.6297,0.0057,15.7052,0.0053,15.3408,0.0117
502215024,64.079725,-54.112766,0,0,39,0,0,8,11,12,8,0.983,,,,,17.9996,0.0069,17.1328,0.0075,16.4153,0.0058,16.1305,0.0097
502215028,64.092947,-54.101565,2,0,22,0,0,6,4,7,5,0.735,,,,,19.6758,0.0337,18.9333,0.0423,18.4887,0.0198,18.1625,0.0836
502215273,64.069708,-54.105282,0,0,35,0,0,8,8,11,8,0.979,,,,,18.7415,0.0121,17.9169,0.0099,17.2877,0.0097,17.0455,0.0225
502215276,64.082527,-54.097217,0,0,22,0,0,8,6,6,2,0.954,,,,,19.3018,0.0120,18.9067,0.0151,18.6348,0.0175,18.5155,0.0384
502215039,64.092799,-54.089358,10,0,64,8,14,12,9,12,9,1.000,14.8576,0.0119,14.5378,0.0092,13.1353,0.0047,12.7759,0.0059,12.5881,0.0046,12.5387,0.0072
502215286,64.085552,-54.071003,5,0,49,2,3,14,10,12,8,0.984,18.6952,0.0519,18.2980,0.0599,16.9419,0.0052,16.5777,0.0064,16.3906,0.0055,16.3396,0.0121
502215287,64.077402,-54.067725,0,0,12,0,0,5,5,2,0,0.573,,,,,19.9876,0.0583,19.5597,0.0349,19.3324,0.0911,,
502215293,64.075491,-54.063105,6,0,34,0,0,8,6,12,8,0.974,,,,,19.2479,0.0107,18.3348,0.0086,17.0508,0.0073,16.5588,0.0124
502215031,64.150680,-54.086164,0,0,36,0,0,7,7,13,9,0.971,,,,,19.7438,0.0155,18.7291,0.0103,17.1783,0.0065,16.5827,0.0124
502215032,64.144277,-54.088231,6,0,37,0,0,9,9,12,7,0.980,,,,,18.5623,0.0103,17.8875,0.0084,17.4340,0.0076,17.2318,0.0133
502215034,64.150776,-54.081833,2,0,19,0,0,7,7,5,0,0.542,,,,,19.4150,0.0699,18.9568,0.0654,18.6599,0.0810,,
502215038,64.122668,-54.081743,0,0,16,0,0,4,2,6,4,0.981,,,,,18.3641,0.0094,18.0025,0.0113,17.7952,0.0111,17.7661,0.0243
502215138,64.176661,-54.054791,9,0,61,3,10,15,12,13,8,0.992,17.2474,0.0323,16.8057,0.0148,15.5425,0.0042,15.1268,0.0048,14.8471,0.0045,14.7393,0.0081
502215139,64.180458,-54.050286,3,0,43,0,0,10,12,13,8,0.982,,,,,17.7911,0.0059,17.1406,0.0076,16.7195,0.0066,16.5300,0.0113
502215143,64.166236,-54.050661,3,0,40,0,0,10,10,12,8,0.982,,,,,18.2895,0.0067,17.5367,0.0064,17.0054,0.0075,16.8191,0.0140
502215144,64.155673,-54.051530,3,0,33,0,0,9,8,10,6,0.979,,,,,18.8479,0.0084,18.0394,0.0077,17.4788,0.0077,17.2436,0.0140
502215145,64.141399,-54.054866,1,0,50,0,2,14,12,13,9,0.984,,,18.9187,0.0710,17.1560,0.0060,16.6028,0.0053,16.2691,0.0055,16.1405,0.0095
502215146,64.173234,-54.045444,0,0,27,0,0,10,7,8,2,0.950,,,,,18.9941,0.0108,18.6737,0.0178,18.4932,0.0125,18.4732,0.0239
502215149,64.162460,-54.041317,7,0,68,7,13,15,12,13,8,1.000,14.7810,0.0134,14.4448,0.0096,13.5525,0.0039,13.3053,0.0047,13.1815,0.0044,13.1684,0.0078
