recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
7284637,119.964627,60.344425,0.512,0.404,20152507,5,20,1.265,0.044,15.717,0.044,16.981,0.000,16.399,0.034,15.127,0.045,14.636,0.041
7284638,119.980005,60.339174,0.537,0.389,20152507,6,27,0.723,0.145,14.820,0.032,15.543,0.141,15.171,0.011,14.636,0.058,14.449,0.046
7284639,119.869534,60.335902,0.691,0.438,20152507,5,22,0.714,0.092,15.635,0.046,16.348,0.080,15.981,0.026,15.483,0.081,15.231,0.170
7284641,119.908598,60.344411,0.789,0.543,20152507,4,12,0.727,0.029,16.098,0.029,16.825,0.000,16.403,0.035,15.857,0.051,15.736,0.018
7284642,119.799449,60.343775,0.452,0.531,20152507,6,27,0.618,0.092,15.105,0.043,15.723,0.081,15.396,0.037,14.931,0.052,14.740,0.068
7284644,119.758989,60.321161,0.499,0.659,20152507,5,20,0.923,0.030,15.714,0.030,16.637,0.000,16.184,0.030,15.371,0.071,15.041,0.069
7284645,119.762312,60.382394,0.304,0.315,20152507,7,31,0.644,0.120,14.147,0.058,14.791,0.105,14.488,0.089,14.024,0.041,13.842,0.028
7284647,120.158396,60.270828,0.286,0.198,20152507,8,35,0.814,0.115,13.460,0.057,14.274,0.100,13.874,0.077,13.255,0.061,13.096,0.079
7284648,120.173521,60.255794,0.340,0.262,20152507,7,32,0.874,0.114,13.700,0.045,14.574,0.105,14.145,0.066,13.483,0.047,13.306,0.091
7284650,120.124489,60.281794,0.328,0.341,20152507,6,27,0.754,0.142,14.638,0.033,15.392,0.138,14.984,0.020,14.423,0.051,14.230,0.105
7284653,120.203181,60.365264,0.279,0.164,20152507,7,32,0.673,0.107,13.651,0.036,14.324,0.101,14.010,0.080,13.499,0.046,13.386,0.079
7284655,120.079608,60.318967,0.440,0.330,20152507,6,27,0.533,0.102,14.840,0.022,15.373,0.099,15.080,0.013,14.671,0.057,14.561,0.076
7284657,120.087698,60.343633,0.576,0.411,20152507,5,21,0.621,0.040,15.318,0.009,15.939,0.039,15.659,0.029,15.108,0.034,14.947,0.047
7284658,120.112810,60.342194,0.493,0.449,20152507,5,22,1.231,0.074,15.476,0.072,16.707,0.017,16.158,0.056,14.944,0.074,14.434,0.034
7284660,120.167097,60.389441,0.376,0.384,20152507,6,27,1.009,0.181,14.720,0.030,15.729,0.178,15.207,0.026,14.365,0.061,14.113,0.054
7284662,120.296192,60.388771,0.302,0.275,20152507,7,32,0.683,0.094,13.722,0.046,14.405,0.082,14.080,0.081,13.585,0.049,13.439,0.075
7284663,120.302753,60.429651,0.290,0.257,20152507,7,32,0.975,0.127,13.795,0.084,14.769,0.095,14.298,0.067,13.559,0.065,13.349,0.081
7284665,120.328767,60.418314,0.466,0.434,20152507,6,26,0.718,0.141,15.103,0.048,15.821,0.133,15.413,0.025,14.941,0.071,14.784,0.071
7284667,120.335126,60.443021,0.483,0.279,20152507,6,27,0.851,0.116,14.836,0.021,15.688,0.115,15.222,0.027,14.623,0.064,14.384,0.061
7284669,120.172455,60.501763,0.317,0.275,20152507,7,31,0.973,0.126,14.415,0.073,15.388,0.103,14.930,0.078,14.133,0.050,13.845,0.051
7284670,120.197464,60.499066,0.185,0.112,20152507,8,37,0.698,0.099,11.067,0.051,11.765,0.085,11.445,0.075,10.934,0.070,10.805,0.079
7284671,120.035357,60.387096,0.861,0.812,20152507,5,18,0.529,0.094,16.076,0.080,16.605,0.050,16.323,0.014,15.955,0.019,15.761,0.060
7284672,119.979898,60.395356,0.925,0.917,20152507,5,17,0.728,0.046,16.320,0.046,17.048,0.000,16.609,0.030,16.080,0.072,15.856,0.321
7284674,120.033837,60.399216,0.648,0.637,20152507,5,22,0.812,0.079,15.584,0.050,16.397,0.061,15.964,0.029,15.378,0.073,15.154,0.092
7284675,119.966397,60.437470,0.400,0.397,20152507,7,29,0.845,0.121,14.650,0.043,15.495,0.113,15.093,0.039,14.403,0.065,14.174,0.053
7284676,119.911278,60.405155,0.446,0.383,20152507,6,24,0.833,0.060,15.086,0.021,15.919,0.056,15.517,0.022,14.766,0.074,14.516,0.088
7284679,119.884553,60.455936,0.816,0.851,20152507,4,16,0.608,0.104,16.223,0.082,16.832,0.063,16.493,0.041,16.091,0.051,15.826,0.070
7284681,119.961074,60.483515,0.292,0.378,20152507,7,31,0.875,0.131,14.500,0.062,15.375,0.116,14.949,0.050,14.283,0.050,14.060,0.043
7284685,120.116067,60.480155,0.369,0.408,20152507,5,22,0.771,0.033,15.568,0.028,16.339,0.017,15.971,0.051,15.305,0.055,15.058,0.080
7284686,120.077315,60.489803,0.176,0.124,20152507,8,37,0.769,0.098,12.129,0.053,12.898,0.083,12.527,0.078,11.960,0.062,11.836,0.082
7284688,120.096545,60.516250,0.686,0.590,20152507,5,20,0.605,0.053,16.070,0.053,16.675,0.000,16.412,0.043,15.818,0.079,15.604,0.103
7284690,120.118084,60.561788,0.144,0.094,20152507,8,37,0.667,0.099,10.552,0.055,11.219,0.083,11.004,0.121,10.417,0.070,10.279,0.081
7284692,119.931708,60.532989,0.368,0.406,20152507,5,22,0.626,0.023,15.296,0.017,15.923,0.015,15.632,0.059,15.111,0.035,14.955,0.053
7284694,120.049140,60.578017,0.166,0.165,20152507,8,37,1.054,0.115,12.921,0.058,13.975,0.099,13.471,0.073,12.647,0.067,12.405,0.088
7284695,119.979714,60.568301,0.456,0.887,20152507,3,12,1.282,0.027,16.285,0.027,17.566,0.000,16.795,0.086,15.971,0.038,15.696,0.112
7284696,120.022688,60.610638,0.483,0.637,20152507,4,16,0.835,0.069,16.227,0.069,17.062,0.000,16.677,0.094,15.836,0.050,15.514,0.089
7284697,119.655287,60.371449,0.346,0.609,20152507,5,19,1.060,0.063,15.754,0.063,16.813,0.000,16.223,0.030,15.436,0.045,15.178,0.080
7284698,119.504063,60.321217,0.138,0.108,20152507,8,37,0.293,0.098,11.324,0.058,11.616,0.079,11.454,0.068,11.398,0.078,11.505,0.072
7284699,119.539847,60.355377,0.781,0.213,20152507,6,27,1.204,0.094,12.824,0.020,14.028,0.092,13.456,0.097,12.394,0.052,11.978,0.045
7284700,119.548160,60.371987,0.316,0.197,20152507,6,27,0.789,0.108,14.553,0.033,15.342,0.103,14.926,0.027,14.340,0.050,14.154,0.063
7284702,119.548500,60.382389,0.323,0.321,20152507,5,21,0.270,0.459,15.032,0.211,15.302,0.408,15.175,0.279,14.986,0.185,14.939,0.122
7284703,119.683534,60.373683,0.138,0.132,20152507,8,37,0.697,0.107,12.282,0.053,12.979,0.093,12.642,0.080,12.150,0.064,12.032,0.078
7284705,119.718722,60.373938,0.274,0.289,20152507,7,32,0.918,0.126,14.118,0.067,15.036,0.107,14.596,0.091,13.902,0.044,13.671,0.063
7284706,119.727532,60.350573,0.236,0.350,20152507,7,32,0.692,0.127,14.020,0.059,14.713,0.113,14.371,0.091,13.893,0.048,13.779,0.082
7284707,119.669740,60.398126,0.342,0.441,20152507,5,22,0.675,0.074,15.261,0.045,15.936,0.059,15.621,0.016,14.998,0.016,14.813,0.094
7284709,119.779149,60.425422,0.348,0.238,20152507,6,27,0.810,0.135,14.547,0.032,15.356,0.131,14.948,0.023,14.326,0.051,14.153,0.052
7284710,119.594761,60.408970,0.515,0.631,20152507,5,20,1.182,0.058,15.404,0.037,16.586,0.046,16.052,0.055,14.937,0.077,14.516,0.029
7284711,119.611889,60.412519,0.500,0.261,20152507,5,22,0.964,0.047,15.300,0.047,16.265,0.008,15.858,0.034,14.867,0.059,14.530,0.044
7284712,119.635005,60.450455,0.187,0.155,20152507,8,34,0.827,0.111,13.365,0.062,14.192,0.092,13.798,0.081,13.194,0.055,13.043,0.106
7284713,119.659889,60.432863,1.141,0.515,20152507,4,13,0.692,0.051,15.998,0.051,16.691,0.000,16.359,0.013,15.800,0.078,15.399,0.000
7284714,119.696470,60.468516,0.297,0.361,20152507,7,32,0.890,0.116,14.289,0.076,15.180,0.088,14.765,0.079,14.078,0.052,13.872,0.062
7284715,119.616920,60.512250,0.129,0.117,20152507,8,37,0.609,0.105,12.869,0.048,13.478,0.093,13.185,0.086,12.779,0.067,12.707,0.086
7284716,119.652681,60.499267,0.170,0.149,20152507,7,32,1.376,0.111,13.233,0.044,14.609,0.102,13.952,0.093,12.812,0.063,12.405,0.105
7284718,119.407596,60.397974,0.106,0.081,20152507,8,41,0.731,0.106,11.288,0.048,12.019,0.095,11.665,0.075,11.158,0.071,11.046,0.081
7284719,119.420042,60.415487,1.041,0.676,20152507,3,9,0.825,0.021,16.317,0.021,17.142,0.000,16.616,0.033,16.113,0.019,15.811,0.088
7284720,119.455949,60.421920,0.572,0.384,20152507,5,21,0.677,0.077,15.367,0.043,16.044,0.064,15.753,0.030,15.121,0.053,14.895,0.095
7284721,119.501733,60.440923,0.439,0.483,20152507,5,22,0.490,0.065,15.374,0.029,15.864,0.058,15.660,0.018,15.200,0.027,15.158,0.116
7284722,119.444036,60.457932,0.706,0.524,20152507,4,17,0.720,0.040,15.631,0.040,16.351,0.000,16.004,0.032,15.374,0.055,15.155,0.090
7284723,119.473852,60.448347,0.655,0.593,20152507,4,17,0.695,0.053,15.754,0.053,16.449,0.000,16.143,0.029,15.584,0.009,15.361,0.046
7284724,119.313557,60.412622,0.344,0.334,20152507,6,39,1.068,0.157,14.944,0.051,16.012,0.149,15.468,0.024,14.620,0.072,14.391,0.064
7284725,119.274610,60.442255,0.186,0.184,20152507,8,50,0.572,0.102,13.500,0.068,14.072,0.076,13.778,0.063,13.420,0.068,13.392,0.077
7284726,119.313668,60.433336,0.448,0.632,20152507,6,33,0.800,0.051,15.277,0.050,16.077,0.011,15.694,0.026,14.999,0.066,14.823,0.064
7284729,119.517158,60.486078,0.927,0.791,20152507,3,11,0.648,0.084,16.418,0.084,17.067,0.000,16.727,0.073,16.218,0.019,16.071,0.000
7284730,119.559428,60.500190,0.314,0.235,20152507,6,27,0.521,0.129,14.741,0.031,15.262,0.125,14.991,0.044,14.600,0.048,14.522,0.046
7284731,119.583463,60.543759,0.199,0.251,20152507,6,27,0.686,0.140,14.351,0.037,15.036,0.135,14.698,0.019,14.181,0.045,14.029,0.063
7284733,119.452823,60.499057,0.331,0.232,20152507,6,27,0.585,0.135,14.189,0.024,14.775,0.133,14.475,0.039,14.042,0.051,13.910,0.065
7284734,119.360336,60.537399,0.415,0.446,20152507,5,30,0.793,0.070,15.268,0.070,16.061,0.008,15.663,0.037,15.035,0.057,14.829,0.058
7284736,119.423241,60.585013,0.490,0.511,20152507,4,21,1.005,0.069,16.103,0.069,17.108,0.000,16.595,0.026,15.696,0.037,15.453,0.135
7284739,119.835567,60.514309,0.349,0.477,20152507,5,22,0.705,0.050,15.239,0.017,15.945,0.047,15.617,0.032,15.041,0.030,14.809,0.050
7284740,119.849711,60.540623,0.224,0.151,20152507,7,32,0.763,0.129,13.517,0.074,14.280,0.106,13.915,0.087,13.367,0.055,13.212,0.078
7284741,119.820606,60.526621,0.244,0.153,20152507,7,32,0.624,0.111,13.659,0.060,14.282,0.094,13.993,0.090,13.547,0.055,13.420,0.097
7284742,119.826579,60.563686,0.559,1.016,20152507,4,15,0.324,0.076,16.330,0.076,16.654,0.000,16.618,0.031,16.116,0.102,15.812,0.088
7284743,119.669413,60.539176,1.026,0.674,20152507,5,21,1.065,0.108,15.383,0.103,16.447,0.032,15.942,0.058,15.021,0.076,14.683,0.061
7284744,119.669654,60.533767,0.344,0.437,20152507,6,25,1.146,0.012,14.674,0.011,15.820,0.006,15.310,0.018,14.225,0.087,13.857,0.025
7284745,119.736664,60.566274,0.247,0.310,20152507,5,22,0.711,0.024,14.916,0.024,15.627,0.006,15.258,0.039,14.709,0.052,14.513,0.062
7284746,119.783674,60.553475,0.373,0.250,20152507,7,32,0.999,0.139,14.288,0.051,15.288,0.129,14.814,0.082,14.013,0.053,13.821,0.114
7284747,119.736132,60.575390,0.674,0.628,20152507,5,22,0.937,0.073,15.647,0.052,16.584,0.051,16.137,0.040,15.281,0.090,14.896,0.047
7284748,119.897331,60.552457,0.746,0.618,20152507,4,15,0.634,0.170,16.362,0.075,16.996,0.153,16.663,0.066,16.131,0.031,15.829,0.000
7284749,119.911375,60.554547,0.283,0.294,20152507,6,27,0.886,0.137,14.821,0.019,15.708,0.136,15.236,0.033,14.570,0.081,14.308,0.046
7284750,119.869583,60.595069,0.107,0.088,20152507,8,37,0.692,0.108,11.685,0.056,12.378,0.092,12.048,0.079,11.563,0.068,11.459,0.083
7284752,119.881179,60.613399,0.693,0.487,20152507,5,22,0.679,0.084,15.691,0.042,16.370,0.073,16.074,0.029,15.458,0.046,15.301,0.053
7284753,119.829018,60.612952,0.598,0.767,20152507,5,18,0.771,0.103,15.765,0.028,16.536,0.099,16.178,0.038,15.458,0.061,15.124,0.000
7284754,119.733894,60.631591,0.137,0.117,20152507,8,37,0.793,0.118,12.980,0.065,13.773,0.098,13.401,0.081,12.811,0.070,12.680,0.077
7284755,119.746989,60.624348,0.089,0.105,20152507,8,37,0.777,0.102,11.725,0.051,12.502,0.089,12.129,0.083,11.563,0.065,11.414,0.081
7284756,119.865815,60.631198,0.199,0.198,20152507,7,32,0.891,0.116,13.576,0.051,14.467,0.105,14.048,0.092,13.325,0.054,13.115,0.070
7284757,119.883753,60.662726,0.496,0.650,20152507,5,22,0.651,0.043,15.423,0.027,16.074,0.034,15.758,0.035,15.220,0.028,15.026,0.065
7284759,119.849872,60.689143,0.287,0.215,20152507,7,32,0.702,0.146,14.036,0.060,14.738,0.133,14.414,0.090,13.887,0.057,13.738,0.087
7284760,119.630413,60.548683,0.415,0.357,20152507,6,27,0.594,0.137,14.750,0.032,15.344,0.133,15.020,0.040,14.636,0.040,14.511,0.062
7284761,119.569217,60.600408,0.935,0.922,20152507,5,19,0.577,0.011,16.289,0.011,16.865,0.000,16.647,0.048,16.048,0.067,15.774,0.085
7284762,119.642639,60.593174,0.417,0.415,20152507,5,22,0.624,0.052,15.313,0.040,15.938,0.034,15.648,0.037,15.082,0.060,14.879,0.062
7284764,119.655574,60.646197,0.349,0.366,20152507,6,27,0.986,0.142,14.872,0.033,15.858,0.139,15.364,0.040,14.579,0.046,14.346,0.073
7284765,119.512809,60.594366,0.207,0.317,20152507,6,25,0.782,0.044,14.819,0.038,15.601,0.021,15.245,0.042,14.579,0.074,14.378,0.053
7284766,119.524765,60.583079,0.627,0.734,20152507,5,22,0.671,0.072,15.592,0.072,16.262,0.000,15.934,0.029,15.418,0.033,15.222,0.074
7284767,119.535350,60.631720,0.073,0.066,20152507,8,28,0.700,0.121,10.523,0.076,11.223,0.095,10.990,0.144,10.405,0.092,10.305,0.086
7284769,119.535674,60.662409,0.525,0.410,20152507,5,21,0.708,0.048,15.580,0.014,16.287,0.046,15.940,0.030,15.385,0.055,15.179,0.069
7284770,119.521200,60.692376,0.185,0.147,20152507,6,27,0.953,0.146,14.282,0.047,15.235,0.138,14.743,0.043,14.003,0.069,13.748,0.056
7284771,119.523430,60.711922,0.186,0.149,20152507,7,32,0.824,0.130,13.517,0.062,14.341,0.114,13.955,0.085,13.340,0.062,13.172,0.083
7284773,119.699627,60.677004,0.227,0.195,20152507,6,27,0.802,0.163,14.818,0.029,15.620,0.160,15.192,0.041,14.626,0.046,14.448,0.068
7284774,119.682605,60.661070,0.158,0.151,20152507,8,34,0.668,0.114,13.451,0.058,14.119,0.099,13.817,0.084,13.343,0.055,13.244,0.087
7284775,119.757694,60.708144,0.223,0.287,20152507,7,29,0.959,0.142,14.503,0.033,15.462,0.138,15.004,0.096,14.210,0.059,13.912,0.073
7284776,119.768051,60.685255,0.343,0.231,20152507,7,32,1.231,0.132,14.329,0.060,15.560,0.118,15.000,0.094,13.900,0.063,13.594,0.076
7284777,119.759511,60.740091,0.448,0.589,20152507,4,12,0.548,0.185,16.189,0.080,16.737,0.167,16.454,0.019,15.958,0.030,15.583,0.000
7284778,119.592388,60.721549,0.482,0.320,20152507,6,27,0.852,0.128,15.068,0.041,15.919,0.121,15.490,0.033,14.797,0.062,14.600,0.052
7284780,120.347986,60.458853,0.309,0.227,20152507,7,32,1.098,0.116,13.606,0.059,14.705,0.099,14.195,0.084,13.273,0.059,13.008,0.080
7284781,120.349427,60.475872,0.243,0.229,20152507,8,34,0.764,0.091,13.243,0.054,14.007,0.073,13.643,0.082,13.095,0.050,12.930,0.076
7284782,120.373720,60.465301,0.317,0.430,20152507,7,30,1.190,0.137,14.525,0.028,15.715,0.134,15.132,0.065,14.170,0.069,13.800,0.063
7284784,120.388651,60.514484,0.206,0.147,20152507,8,37,0.581,0.093,12.127,0.052,12.708,0.077,12.426,0.072,12.045,0.069,11.969,0.072
7284785,120.407094,60.532332,0.544,0.635,20152507,6,23,0.692,0.045,15.521,0.013,16.213,0.043,15.909,0.022,15.320,0.047,15.078,0.083
7284786,120.435864,60.528036,0.646,0.573,20152507,6,25,0.937,0.105,15.374,0.059,16.311,0.087,15.812,0.031,15.067,0.049,14.859,0.082
7284787,120.466819,60.526000,0.375,0.712,20152507,5,21,0.579,0.022,15.277,0.019,15.856,0.011,15.575,0.022,15.140,0.041,15.048,0.116
7284788,120.208341,60.526114,0.585,0.856,20152507,4,13,0.679,0.000,16.198,0.000,16.876,0.000,16.604,0.026,15.988,0.047,15.815,0.035
7284789,120.242301,60.580316,0.583,0.528,20152507,5,20,0.963,0.045,15.920,0.045,16.883,0.000,16.497,0.075,15.458,0.067,15.144,0.061
7284791,120.310069,60.585009,0.735,0.725,20152507,5,18,0.802,0.074,16.446,0.074,17.248,0.000,16.792,0.078,16.153,0.062,15.885,0.213
7284792,120.481563,60.541735,0.428,0.314,20152507,6,25,0.692,0.027,14.928,0.027,15.621,0.000,15.273,0.026,14.711,0.043,14.514,0.064
7284794,120.497147,60.606296,0.321,0.320,20152507,7,31,0.554,0.097,14.291,0.043,14.845,0.087,14.575,0.059,14.162,0.038,14.040,0.044
7284795,120.556930,60.618383,0.341,0.357,20152507,7,29,0.849,0.090,14.450,0.025,15.300,0.087,14.873,0.066,14.230,0.060,14.008,0.045
7284799,120.147207,60.599143,0.456,0.822,20152507,5,21,0.552,0.198,15.595,0.060,16.147,0.188,15.884,0.042,15.426,0.026,15.324,0.041
7284800,120.241133,60.600175,0.480,0.530,20152507,5,20,0.938,0.036,15.642,0.036,16.580,0.000,16.250,0.052,15.223,0.062,14.835,0.073
7284802,120.247760,60.620472,0.598,0.361,20152507,4,15,0.939,0.023,15.902,0.023,16.841,0.000,16.481,0.045,15.492,0.077,15.160,0.043
7284803,120.153763,60.630637,0.389,0.280,20152507,6,25,0.956,0.086,14.917,0.023,15.873,0.083,15.458,0.031,14.547,0.080,14.277,0.041
7284805,120.227362,60.644958,0.723,0.734,20152507,5,21,0.681,0.063,16.051,0.054,16.732,0.031,16.379,0.036,15.847,0.064,15.491,0.070
7284806,120.058584,60.610062,0.339,0.301,20152507,6,27,0.638,0.154,14.653,0.017,15.292,0.153,14.965,0.045,14.475,0.051,14.336,0.057
7284807,120.098094,60.598241,0.472,0.514,20152507,6,27,1.005,0.109,14.774,0.047,15.780,0.099,15.248,0.029,14.473,0.064,14.197,0.035
7284808,120.110140,60.603087,0.188,0.187,20152507,7,32,0.630,0.112,13.570,0.055,14.200,0.098,13.899,0.077,13.463,0.040,13.353,0.083
7284809,120.036149,60.618271,0.779,0.461,20152507,5,20,0.698,0.042,15.642,0.038,16.340,0.017,15.984,0.031,15.405,0.030,15.183,0.119
7284811,120.158127,60.649848,0.141,0.103,20152507,8,37,0.679,0.105,12.001,0.058,12.680,0.087,12.349,0.076,11.884,0.073,11.775,0.077
7284813,120.337562,60.731347,0.423,0.350,20152507,5,22,0.795,0.073,15.307,0.035,16.101,0.064,15.763,0.035,14.989,0.040,14.755,0.081
7284815,120.196298,60.681117,0.537,0.275,20152507,7,32,0.899,0.131,14.264,0.073,15.163,0.109,14.746,0.090,14.036,0.060,13.786,0.087
7284816,120.117637,60.724130,0.143,0.104,20152507,8,37,0.999,0.118,12.862,0.062,13.861,0.100,13.389,0.083,12.601,0.067,12.380,0.080
7284817,120.132917,60.728625,0.197,0.449,20152507,7,32,0.970,0.124,13.872,0.064,14.841,0.106,14.381,0.076,13.625,0.062,13.368,0.091
7284819,120.226905,60.762100,0.581,0.387,20152507,5,18,0.529,0.050,16.013,0.050,16.542,0.000,16.334,0.046,15.812,0.067,15.517,0.042
7284820,120.266221,60.769825,0.204,0.140,20152507,7,32,0.725,0.108,13.369,0.058,14.094,0.092,13.750,0.084,13.228,0.057,13.088,0.064
7284821,120.215803,60.774221,0.484,0.540,20152507,5,21,0.332,0.093,15.787,0.031,16.119,0.088,15.935,0.054,15.739,0.063,15.628,0.130
7284822,120.549206,60.657394,0.504,0.621,20152507,6,23,0.735,0.031,15.225,0.030,15.960,0.006,15.565,0.027,15.005,0.042,14.764,0.072
7284823,120.548314,60.673562,0.249,0.253,20152507,7,32,1.274,0.123,13.823,0.062,15.096,0.106,14.504,0.087,13.442,0.073,13.099,0.073
7284824,120.504705,60.678677,0.613,0.700,20152507,5,22,0.989,0.080,16.016,0.057,17.005,0.056,16.442,0.039,15.678,0.063,15.322,0.063
7284825,120.528482,60.703757,0.829,0.917,20152507,5,19,0.632,0.155,16.457,0.096,17.089,0.122,16.740,0.043,16.238,0.026,16.094,0.172
7284826,120.544252,60.699927,0.509,0.539,20152507,5,19,0.695,0.069,15.889,0.069,16.584,0.000,16.261,0.054,15.702,0.046,15.546,0.064
7284827,120.569705,60.723087,0.593,0.725,20152507,5,22,0.527,0.098,15.759,0.049,16.286,0.085,16.052,0.014,15.562,0.068,15.423,0.134
7284828,120.590035,60.727760,0.335,0.292,20152507,6,27,0.873,0.170,14.468,0.025,15.341,0.168,14.886,0.037,14.176,0.056,13.959,0.040
7284829,120.448140,60.695489,0.359,0.250,20152507,6,27,0.753,0.113,14.678,0.021,15.430,0.111,15.008,0.036,14.485,0.063,14.279,0.046
7284830,120.421985,60.742960,0.238,0.172,20152507,7,32,0.740,0.111,13.793,0.063,14.533,0.091,14.165,0.075,13.647,0.053,13.496,0.119
7284831,120.468323,60.786154,0.173,0.140,20152507,8,35,1.225,0.132,12.921,0.065,14.146,0.115,13.554,0.087,12.558,0.069,12.219,0.074
7284832,120.618441,60.742362,0.388,0.619,20152507,5,16,0.899,0.046,15.895,0.046,16.794,0.000,16.438,0.031,15.555,0.048,15.264,0.053
7284833,120.647442,60.772195,0.493,0.663,20152507,5,22,0.804,0.048,15.794,0.036,16.598,0.032,16.109,0.050,15.574,0.034,15.377,0.069
7284834,120.595566,60.787280,0.807,0.481,20152507,3,11,0.673,0.107,16.347,0.107,17.020,0.000,16.604,0.086,16.053,0.058,15.884,0.000
7284836,120.721602,60.777885,0.245,0.175,20152507,7,32,0.779,0.102,13.325,0.067,14.104,0.076,13.746,0.078,13.145,0.051,12.975,0.088
7284837,120.643132,60.815136,0.530,0.644,20152507,5,18,0.435,0.060,16.244,0.059,16.679,0.011,16.556,0.029,15.956,0.038,15.903,0.160
7284838,120.647262,60.799536,0.820,0.653,20152507,5,22,1.184,0.060,16.008,0.055,17.191,0.025,16.656,0.033,15.440,0.041,15.051,0.073
7284839,120.558069,60.791394,0.310,0.264,20152507,7,32,0.651,0.108,14.020,0.066,14.671,0.086,14.371,0.087,13.872,0.052,13.762,0.059
7284840,120.527052,60.849749,0.400,0.217,20152507,7,31,0.235,0.131,14.238,0.085,14.473,0.099,14.336,0.068,14.341,0.077,14.402,0.078
7284842,120.551725,60.843991,0.648,0.544,20152507,5,20,0.634,0.063,15.793,0.027,16.427,0.057,16.103,0.018,15.597,0.050,15.457,0.074
7284845,120.324180,60.798253,0.858,0.641,20152507,5,19,0.866,0.093,16.159,0.093,17.025,0.000,16.540,0.063,15.952,0.083,15.605,0.103
7284846,120.332147,60.778257,0.859,0.396,20152507,5,16,0.615,0.131,16.022,0.131,16.637,0.000,16.428,0.066,15.845,0.049,15.689,0.082
7284847,120.425448,60.775939,0.272,0.371,20152507,7,32,1.095,0.136,14.287,0.087,15.383,0.105,14.897,0.081,13.938,0.063,13.647,0.083
7284848,120.423702,60.803848,0.171,0.148,20152507,8,37,0.734,0.096,12.915,0.060,13.649,0.075,13.298,0.080,12.764,0.069,12.633,0.080
7284849,120.442701,60.801010,0.424,0.287,20152507,7,31,0.722,0.122,14.410,0.081,15.132,0.091,14.807,0.099,14.228,0.055,14.058,0.049
7284850,120.388885,60.802433,0.612,0.864,20152507,4,14,0.785,0.017,16.424,0.017,17.210,0.000,16.740,0.040,16.282,0.079,16.009,0.185
7284851,120.368618,60.836421,0.482,0.485,20152507,7,32,0.650,0.102,13.967,0.057,14.616,0.084,14.299,0.072,13.840,0.042,13.709,0.111
7284852,120.379578,60.850135,0.338,0.241,20152507,7,32,0.955,0.101,14.250,0.074,15.204,0.069,14.741,0.077,13.995,0.052,13.812,0.112
7284853,120.380019,60.831187,0.141,0.084,20152507,8,37,0.448,0.099,11.008,0.058,11.455,0.080,11.248,0.073,10.995,0.071,11.007,0.066
7284854,120.396224,60.837263,0.341,0.319,20152507,7,31,0.721,0.141,14.276,0.069,14.996,0.123,14.656,0.074,14.146,0.069,13.997,0.026
7284855,120.410042,60.828034,0.948,0.635,20152507,3,6,0.905,0.000,16.574,0.000,17.479,0.000,16.997,0.000,16.247,0.000,16.216,0.087
